,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_id.1,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_id.1,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,seller_id.1,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,hari,bulan,Tahun,day_month,month_Year,Year_month,day_name,hour,review_category,Recency,Monetary,Cluster,Cluster_Label
4980,52d39ff4d1bec82c2e57105ce078804d,bf404bca8019b05975e935847f83af10,delivered,2017-03-08 11:54:55,2017-03-08 12:32:49,2017-03-14 11:31:52,2017-03-28 00:00:00,1.0,b1c791ce2fd764b4aaea6b9064b224ac,fe2032dab1a61af8794248c8196565c9,2017-03-15 12:32:49,265.0,12.46,1.0,credit_card,5.0,277.46,f8e603c14a133c1d766fae72ec559abc,4.0,No_Review_title,No_Review_message,2017-03-15 00:00:00,2017-03-17 12:00:16,b1c791ce2fd764b4aaea6b9064b224ac,perfumery,400.0,23.0,8.0,15.0,bf404bca8019b05975e935847f83af10,ab1bdba8df24adf29999304a1aa0b200,2516,sao paulo,SP,fe2032dab1a61af8794248c8196565c9,13030,campinas,SP,13030,-22.113304217959925,-46.68205034228596,8,3,2017,08-03,03-2017,2017-03,Wednesday,11,Positif,540,277.46,1,Require Activation
4981,491bc4b36d8fa1a8c03c68bb9ea692d5,f53f38876478c471da6c224e7990542f,delivered,2017-11-30 15:08:34,2017-11-30 15:19:19,2017-12-19 19:27:43,2018-01-03 00:00:00,2.0,eb6663ccd7aa2159c1f15e557cff4a3a,fa1a9dec3a9940c072684a46728bf1fc,2017-12-06 15:19:19,119.9,20.08,1.0,credit_card,4.0,279.96,ed19b8468c90e6938dac4a77311b8ecb,1.0,No_Review_title,"Efetuei a compra de dois produtos, mas só recebi um e o status foi registrado incorretamente como entregue.",2017-12-20 00:00:00,2017-12-20 23:14:23,eb6663ccd7aa2159c1f15e557cff4a3a,pet_shop,3250.0,35.0,20.0,45.0,f53f38876478c471da6c224e7990542f,550bfaea5eb35c4f3184f7eaf35a9087,30190,belo horizonte,MG,fa1a9dec3a9940c072684a46728bf1fc,88820,icara,SC,88820,-26.27376131279932,-48.8131267790698,30,11,2017,30-11,11-2017,2017-11,Thursday,15,Negatif,272,279.96,2,Slight_Inactive-High_value
4982,e07b8a570c76f85723c8ef8613036464,2e9f591b26c9bc2b6a3c786f689a70db,delivered,2018-01-23 14:30:17,2018-01-23 14:39:29,2018-01-24 20:26:43,2018-02-07 00:00:00,1.0,0ff3339eba4028a9dc569a61229c465a,9f505651f4a6abe901a56cdc21508025,2018-01-29 14:39:29,18.99,7.78,1.0,credit_card,2.0,26.77,f1d09902c3a512f925692cab82dca8c8,5.0,No_Review_title,"Comprei em um dia, recebi no outro. Incrível a agilidade da entrega e qualidade do produto, recomendo totalmente. ",2018-01-25 00:00:00,2018-01-26 11:46:54,0ff3339eba4028a9dc569a61229c465a,computers_accessories,100.0,16.0,4.0,14.0,2e9f591b26c9bc2b6a3c786f689a70db,fd1f8397984d1347b833c49202122cb7,3269,sao paulo,SP,9f505651f4a6abe901a56cdc21508025,4102,sao paulo,SP,4102,-23.726721750764607,-46.76378189884007,23,1,2018,23-01,01-2018,2018-01,Tuesday,14,Positif,219,26.77,0,Slight_Inactive-Low_value
4983,8ecb444bd33d4670ddbec85cc7b141f0,e2266964ba442379634f15b1e35b9bd2,delivered,2018-01-17 16:12:17,2018-01-17 16:32:44,2018-02-06 16:13:08,2018-02-09 00:00:00,1.0,20ed63974a9207895b4e56993e5a9a3c,23613d49c3ac2bd302259e55c06c050c,2018-01-23 16:31:03,99.9,25.54,1.0,credit_card,10.0,125.44,ae1ea2537bde009f5846422b522eb051,5.0,No_Review_title,Bom como se ter como parceiro,2018-02-07 00:00:00,2018-02-09 22:09:40,20ed63974a9207895b4e56993e5a9a3c,furniture_decor,5700.0,40.0,30.0,40.0,e2266964ba442379634f15b1e35b9bd2,70504b368c13497407203bef59b7bbd6,24355,niteroi,RJ,23613d49c3ac2bd302259e55c06c050c,13660,porto ferreira,SP,13660,-21.227970040612707,-50.86334530976568,17,1,2018,17-01,01-2018,2018-01,Wednesday,16,Positif,224,125.44,2,Slight_Inactive-High_value
4984,33461765475580d8fa316d298bfdf86d,e69ab9cf8dd76405e89146add494fa1a,delivered,2018-04-22 13:10:52,2018-04-24 18:29:08,2018-04-30 21:58:24,2018-05-15 00:00:00,1.0,437c05a395e9e47f9762e677a7068ce7,7f7b8245c336066a1f9933c359f11d77,2018-04-30 13:31:22,53.5,12.81,1.0,credit_card,2.0,66.31,be68d8554abdc79cf83489d3b5237314,5.0,Ótimo,No_Review_message,2018-05-01 00:00:00,2018-05-04 01:07:01,437c05a395e9e47f9762e677a7068ce7,health_beauty,1110.0,19.0,11.0,18.0,e69ab9cf8dd76405e89146add494fa1a,426a331f0b556105818440e3a1daac73,14405,franca,SP,7f7b8245c336066a1f9933c359f11d77,13800,mogi mirim,SP,13800,-22.300362305719208,-49.03431022169561,22,4,2018,22-04,04-2018,2018-04,Sunday,13,Positif,130,66.31,0,Slight_Inactive-Low_value
4985,0551ab30e952cbf19e26f0f6baab13a6,7999bbff150ed9132667f5c350d45c3e,delivered,2018-03-24 13:30:08,2018-03-24 13:47:25,2018-04-04 18:56:31,2018-04-19 00:00:00,2.0,a6883f92891e256b926bf8b9c40fbe9f,f5f1f2c5f923f36ad79ea1d07185ddc9,2018-03-29 13:47:25,149.0,18.9,1.0,credit_card,10.0,328.59,00d39d8952f26e6bd4b68f24bfefbe6c,1.0,No_Review_title,"Mandaram no prazo correto. Mas não encaminharam a nota fiscal com o valor correto. Mandaram nota baixa e estava descrito apenas um produto, com o valor muito mais barato do que eu realmente paguei.",2018-04-05 00:00:00,2018-04-11 11:45:00,a6883f92891e256b926bf8b9c40fbe9f,pet_shop,129.0,18.0,11.0,14.0,7999bbff150ed9132667f5c350d45c3e,719268f22cb2d1632471b52cfddcb420,38660,buritis,MG,f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,19820,-22.936410859282137,-43.17557782889948,24,3,2018,24-03,03-2018,2018-03,Saturday,13,Negatif,159,328.59,2,Slight_Inactive-High_value
4986,00c405bd71187154a7846862f585a9d4,1ab52508d3c58d96241850142347b75f,delivered,2017-10-23 14:59:46,2017-10-23 15:14:13,2017-10-31 18:47:06,2017-11-17 00:00:00,1.0,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017-10-27 15:14:13,29.9,16.79,1.0,credit_card,1.0,6.03,4f611351fcbae81bdd205a9d1365e6cb,1.0,No_Review_title,Produto não é bom pois não faz nenhum efeito na sombrancelhas. Não recomendo,2017-11-01 00:00:00,2017-11-04 00:08:03,c4cf7c2e1f190d51517eba7e8211c8e6,health_beauty,200.0,17.0,8.0,12.0,1ab52508d3c58d96241850142347b75f,58b051c30d684ac12a2049a49c856203,44065,feira de santana,BA,f3295428338a40977a03f555246a70f4,29032,vitoria,ES,29032,-18.721306648311003,-39.85844550134385,23,10,2017,23-10,10-2017,2017-10,Monday,14,Negatif,310,6.03,0,Slight_Inactive-Low_value
4987,5d7c9ec4aa4d83e0b66b73e3ad2d7c06,c36e7cd497c538831ff5d1a3e5af5e47,delivered,2018-08-23 13:19:20,2018-08-23 13:30:31,2018-08-28 18:19:38,2018-09-25 00:00:00,3.0,b0c89945c034268074f5f80b362bda34,1835b56ce799e6a4dc4eddc053f04066,2018-08-27 13:30:16,29.99,4.74,1.0,credit_card,5.0,126.94,3c0406a362afa0ed3bfc030e12de569e,4.0,No_Review_title,No_Review_message,2018-08-29 00:00:00,2018-08-30 12:14:24,b0c89945c034268074f5f80b362bda34,bed_bath_table,550.0,16.0,10.0,16.0,c36e7cd497c538831ff5d1a3e5af5e47,daec9f67248b12c4a7766c16541ce32f,15140,balsamo,SP,1835b56ce799e6a4dc4eddc053f04066,14940,ibitinga,SP,14940,-23.988846652750787,-48.87293866198657,23,8,2018,23-08,08-2018,2018-08,Thursday,13,Positif,7,126.94,2,Slight_Inactive-High_value
4988,0d1a58d99d3cd5017b6d59433de878c5,d8b784ae75a963e447ad00002350a004,delivered,2018-01-18 02:15:28,2018-01-18 02:30:36,2018-01-24 21:09:08,2018-02-08 00:00:00,1.0,c3adcd846a294794059da678fb939220,4a3ca9315b744ce9f8e9374361493884,2018-01-24 02:30:36,93.9,13.68,1.0,credit_card,4.0,107.58,fa769ef480f4657b69f8b706a0e74e11,4.0,No_Review_title,No_Review_message,2018-01-25 00:00:00,2018-01-26 00:14:05,c3adcd846a294794059da678fb939220,furniture_decor,1200.0,23.0,18.0,43.0,d8b784ae75a963e447ad00002350a004,0f443541d1f2127075eba13064a7935a,8588,itaquaquecetuba,SP,4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,14940,-23.988846652750787,-48.87293866198657,18,1,2018,18-01,01-2018,2018-01,Thursday,2,Positif,224,107.58,0,Slight_Inactive-Low_value
4989,2613fb342bec59126f9c5180a5bc95ec,458c071cf2f55e076014cb868bff55fe,delivered,2017-08-18 14:30:22,2017-08-18 16:10:14,2017-08-31 21:50:18,2017-09-18 00:00:00,1.0,9011dc38b7f50972289ff46cd50b40e2,cca3071e3e9bb7d12640c9fbe2301306,2017-09-01 16:10:14,49.9,12.69,1.0,credit_card,6.0,62.59,39b4603793c1c7f5f36d809b4a218664,5.0,No_Review_title,Otimo ,2017-09-01 00:00:00,2017-09-02 12:13:03,9011dc38b7f50972289ff46cd50b40e2,furniture_decor,900.0,30.0,4.0,20.0,458c071cf2f55e076014cb868bff55fe,abfe742e782fb10f5c824fcb849e5cd1,18071,sorocaba,SP,cca3071e3e9bb7d12640c9fbe2301306,14940,ibitinga,SP,14940,-23.988846652750787,-48.87293866198657,18,8,2017,18-08,08-2017,2017-08,Friday,14,Positif,377,62.59,1,Require Activation
4990,a3595c53ef721a1b9525a8ea6e4400a8,e501da5430e735bdf48fb95e70d3455f,delivered,2017-05-05 17:53:08,2017-05-06 06:35:18,2017-05-24 12:32:40,2017-06-09 00:00:00,1.0,c9f62bee5c17494edcb5c3f3f56d75ad,e9779976487b77c6d4ac45f75ec7afe9,2017-05-11 06:35:18,160.0,25.61,1.0,boleto,1.0,185.61,0c8eb2292b46bd1ce5bdca65613db10a,4.0,No_Review_title,No_Review_message,2017-05-25 00:00:00,2017-05-26 11:36:45,c9f62bee5c17494edcb5c3f3f56d75ad,health_beauty,325.0,28.0,13.0,12.0,e501da5430e735bdf48fb95e70d3455f,ab0b18d7f01ebcd4b64e775cd4c52f28,56312,petrolina,PE,e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP,11701,-23.17882324812285,-47.31261575622902,5,5,2017,05-05,05-2017,2017-05,Friday,17,Positif,481,185.61,1,Require Activation
4991,7bf2864048f28a9341940c5f3b04c857,c1161260d475f28e6945d1a1f542f87a,delivered,2018-08-10 15:03:30,2018-08-10 15:24:37,2018-08-21 14:28:43,2018-08-23 00:00:00,1.0,5910243c1624994e66138f05c7f4a275,6b333a05bf188ef3e1f1662a86bd9855,2018-08-14 15:24:37,229.0,82.91,1.0,credit_card,3.0,311.91,6a6747e574c9f5c1c6f0de809294e208,2.0,No_Review_title,No_Review_message,2018-08-22 00:00:00,2018-08-24 18:26:05,5910243c1624994e66138f05c7f4a275,air_conditioning,8160.0,31.0,65.0,34.0,c1161260d475f28e6945d1a1f542f87a,7731ae42cc6ac3f3813e6e4aced32258,73920,iaciara,GO,6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF,72304,-16.701034301997474,-49.303409513043725,10,8,2018,10-08,08-2018,2018-08,Friday,15,Negatif,19,311.91,2,Slight_Inactive-High_value
4992,29f5dd847b7db645b7ce75cc49ddb612,1d91cf6cc20b01f12621a12c0980c84c,delivered,2018-05-02 20:29:20,2018-05-02 20:53:52,2018-05-07 19:36:52,2018-05-10 00:00:00,1.0,db580783a754f97648c304e049cf4d76,3d8fa2f5b647373c8620330c4e077a9f,2018-05-08 20:53:52,52.99,8.88,1.0,credit_card,2.0,61.87,f490d2ebb367b39071293228e21e316b,2.0,No_Review_title,No_Review_message,2018-05-26 00:00:00,2018-05-27 14:26:51,db580783a754f97648c304e049cf4d76,garden_tools,850.0,22.0,8.0,25.0,1d91cf6cc20b01f12621a12c0980c84c,a8b45a02d1e49cf020f9d420b788a3cd,2376,sao paulo,SP,3d8fa2f5b647373c8620330c4e077a9f,3031,sao paulo,SP,3031,-23.591462137145943,-46.527861922750425,2,5,2018,02-05,05-2018,2018-05,Wednesday,20,Negatif,119,61.87,0,Slight_Inactive-Low_value
4993,b983dac743809281dd9389356ae3c59e,576748b78fc3b8b5eaf396c0d434c8c5,delivered,2018-02-23 13:37:50,2018-02-23 13:50:38,2018-02-28 16:54:57,2018-03-12 00:00:00,1.0,89045cfdb97f8a26621954162a34462d,cc419e0650a3c5ba77189a1882b7556a,2018-03-02 13:50:38,99.99,8.89,1.0,credit_card,1.0,108.88,e205bf02b220d710252201832b424710,4.0,No_Review_title,No_Review_message,2018-03-01 00:00:00,2018-03-01 22:32:22,89045cfdb97f8a26621954162a34462d,health_beauty,433.0,24.0,13.0,17.0,576748b78fc3b8b5eaf396c0d434c8c5,099828af4ddebb23312fea28facb14c2,7240,guarulhos,SP,cc419e0650a3c5ba77189a1882b7556a,9015,santo andre,SP,9015,-24.51952898702225,-48.10765843297264,23,2,2018,23-02,02-2018,2018-02,Friday,13,Positif,188,108.88,0,Slight_Inactive-Low_value
4994,0e4ec64e6128e64544f0c316b5f5657a,6780701e58b7cd6af5c511c408dc2fb1,delivered,2017-11-09 12:26:19,2017-11-09 12:35:34,2017-11-16 20:07:48,2017-11-24 00:00:00,1.0,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-11-17 12:35:34,58.99,11.73,1.0,credit_card,1.0,70.72,81cb8b2397bc8bd5cf5128570aeb0255,5.0,No_Review_title,No_Review_message,2017-11-17 00:00:00,2017-11-20 00:27:28,7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,200.0,22.0,10.0,18.0,6780701e58b7cd6af5c511c408dc2fb1,f90cd51c0b2cfedd44651ea6768474e0,8587,itaquaquecetuba,SP,cc419e0650a3c5ba77189a1882b7556a,9015,santo andre,SP,9015,-24.51952898702225,-48.10765843297264,9,11,2017,09-11,11-2017,2017-11,Thursday,12,Positif,294,70.72,1,Require Activation
4995,a3a43dd512f51c100ca62a18f50076b6,82d5a2482ca8f3f29454d05e129a21bd,delivered,2018-02-14 22:32:54,2018-02-16 14:30:38,2018-02-20 19:04:37,2018-03-15 00:00:00,1.0,830345ab5d2e365c7c6b91459119ea2d,05ff92fedb5be47920fea08e501238b9,2018-02-20 23:31:29,420.0,20.19,1.0,credit_card,8.0,440.19,925591d771299d0931b116ca4998998b,5.0,No_Review_title,"entrega muito rápida, muito abaixo do prazo especificado, surpreendeu positivamente, parabéns!",2018-02-21 00:00:00,2018-02-26 12:07:36,830345ab5d2e365c7c6b91459119ea2d,health_beauty,1400.0,22.0,29.0,13.0,82d5a2482ca8f3f29454d05e129a21bd,48dbc2b0bdf7180cc3b7cd4a9ef87fb7,1310,sao paulo,SP,05ff92fedb5be47920fea08e501238b9,98803,santo angelo,RS,98803,-28.70582223505465,-51.93275817516083,14,2,2018,14-02,02-2018,2018-02,Wednesday,22,Positif,196,440.19,2,Slight_Inactive-High_value
4996,cecbd93dd8b42fc3d99e66b7d39d4348,3d1c0162f665de0717f134c4900b8f6c,delivered,2018-04-28 20:31:24,2018-04-29 20:30:20,2018-05-25 17:18:27,2018-05-30 00:00:00,1.0,827c4a77226a3e7ef259d61eaa775df9,b14db04aa7881970e83ffa9426897925,2018-05-04 20:30:20,39.9,56.9,1.0,credit_card,7.0,96.8,aa6b0ed6f801a5b9fd639145df5037a1,1.0,Nao gostei do material ,Esperava um material melhor .Nao gostei .devolveria .Esperava um lustre de qualidade nao indico ,2018-05-26 00:00:00,2018-05-27 02:48:48,827c4a77226a3e7ef259d61eaa775df9,furniture_decor,1300.0,30.0,25.0,25.0,3d1c0162f665de0717f134c4900b8f6c,b006daf9e364b459b9069d408dfda18c,57046,maceio,AL,b14db04aa7881970e83ffa9426897925,18048,sorocaba,SP,18048,-22.834754349443045,-43.31450768705643,28,4,2018,28-04,04-2018,2018-04,Saturday,20,Negatif,123,96.8,0,Slight_Inactive-Low_value
4997,c0e6a4b9d9b4fb7364f6010863708cbd,a12b256adc8a574b2ef0bec1edaea319,delivered,2017-09-28 18:30:29,2017-09-28 18:49:20,2017-10-21 12:45:25,2017-11-01 00:00:00,1.0,ec02a5d380128f7a188e9ce8f3ddd832,48436dade18ac8b2bce089ec2a041202,2017-10-04 18:49:20,132.9,43.34,1.0,credit_card,3.0,176.24,b4f2d87d97feb72f3c6340e1e90d5175,5.0,No_Review_title,No_Review_message,2017-10-22 00:00:00,2017-10-23 00:52:23,ec02a5d380128f7a188e9ce8f3ddd832,cool_stuff,2275.0,45.0,25.0,18.0,a12b256adc8a574b2ef0bec1edaea319,9de8d8f634de6e6aef706a91280cd76a,63860,madalena,CE,48436dade18ac8b2bce089ec2a041202,27277,volta redonda,SP,27277,-22.930681308705548,-42.49705760627469,28,9,2017,28-09,09-2017,2017-09,Thursday,18,Positif,335,176.24,1,Require Activation
4998,553d40c3dee8e6294b1b393c1499c25c,f6f3e85b8ac3846b8b3ca5735ad0e19a,delivered,2018-04-29 08:32:16,2018-04-29 08:50:07,2018-05-05 17:48:58,2018-05-24 00:00:00,1.0,6adab229374835b551f6402e0dc53267,f8db351d8c4c4c22c6835c19a46f01b0,2018-05-04 08:50:07,48.9,18.23,1.0,credit_card,5.0,67.13,710b285ba9d3e07272c11af9aaab8227,4.0,Ok,"Tamanho meio pequeno e a grama sintética tem pouca qualidade, esperava algo um pouco mais resistente. Mas pelo valor compensou. Conforme a imagem ",2018-05-06 00:00:00,2018-05-06 21:58:06,6adab229374835b551f6402e0dc53267,pet_shop,1250.0,35.0,7.0,48.0,f6f3e85b8ac3846b8b3ca5735ad0e19a,65a6ec5d6e6e86bc43a2cbf235be4675,32310,contagem,MG,f8db351d8c4c4c22c6835c19a46f01b0,13324,salto,SP,13324,-20.816963143310737,-49.33871039344987,29,4,2018,29-04,04-2018,2018-04,Sunday,8,Positif,123,67.13,0,Slight_Inactive-Low_value
4999,27587cc5a5f975239e49460102252868,2b37acd5f8df4d3e14df1c3d75b8884d,delivered,2017-12-01 09:38:42,2017-12-01 11:31:37,2017-12-28 15:28:28,2017-12-28 00:00:00,1.0,0521fe3eb04940304b489d0fb49a37dd,e99e927c81e3f51739c94fcdfca9f10f,2017-12-07 09:55:46,99.98,21.19,3.0,voucher,1.0,64.59,fcfcdabca9730b634e14047c0757f8fb,4.0,No_Review_title,entrega demorou precisei reclamar mas chegou tudo bem são parceiros e não entrega pela americana que é rapida,2017-12-29 00:00:00,2017-12-29 18:56:58,0521fe3eb04940304b489d0fb49a37dd,garden_tools,1450.0,90.0,6.0,18.0,2b37acd5f8df4d3e14df1c3d75b8884d,6594a65023bcb47539aa91b0f8e98e00,24220,niteroi,RJ,e99e927c81e3f51739c94fcdfca9f10f,38400,uberlandia,MG,38400,-20.749285871898927,-46.60964670108021,1,12,2017,01-12,12-2017,2017-12,Friday,9,Positif,272,64.59,0,Slight_Inactive-Low_value
5000,2c38215dc04c7026685736a63c152bae,f167e6da031e35fb2d552771ef64bf39,delivered,2018-03-20 12:01:28,2018-03-20 12:15:51,2018-04-05 17:45:31,2018-04-27 00:00:00,2.0,0d85c435fd60b277ffb9e9b0f88f927a,f457c46070d02cadd8a68551231220dd,2018-03-26 12:15:51,72.0,22.21,1.0,credit_card,1.0,188.42,34097fa1dc5aaf7865862346016470f6,2.0,No_Review_title,"Prezados, Não recebi os dois cartuchos que comprei. Só recebi um!
Solicito a regularização da entrega conforme comprado.
",2018-04-06 00:00:00,2018-04-09 12:33:18,0d85c435fd60b277ffb9e9b0f88f927a,computers_accessories,150.0,16.0,13.0,14.0,f167e6da031e35fb2d552771ef64bf39,1fa1e08b53682b1c445619639d250601,22210,rio de janeiro,RJ,f457c46070d02cadd8a68551231220dd,87047,maringa,PR,87047,-27.592283499161034,-48.64089828070183,20,3,2018,20-03,03-2018,2018-03,Tuesday,12,Negatif,163,188.42,2,Slight_Inactive-High_value
5001,beec430d7884623aea86fd246c0886b9,8252224e46486b8d941500cc50fb998c,delivered,2018-02-20 13:59:45,2018-02-20 14:10:57,2018-03-21 21:58:50,2018-03-19 00:00:00,1.0,09f6dccfebfa0688abfc1af640b69e61,7c4618c82226628831613e95e9c22f44,2018-02-27 14:10:57,29.99,16.79,1.0,credit_card,3.0,46.78,1a40022e2d870e4194c799114815f69d,1.0,No_Review_title,Não gostei,2018-03-21 00:00:00,2018-03-21 14:05:17,09f6dccfebfa0688abfc1af640b69e61,sports_leisure,150.0,28.0,5.0,14.0,8252224e46486b8d941500cc50fb998c,7917c4e7db65be0ff7fbf65a8703a4c6,40731,salvador,BA,7c4618c82226628831613e95e9c22f44,18136,sao roque,SP,18136,-22.866097212043403,-43.363119137255424,20,2,2018,20-02,02-2018,2018-02,Tuesday,13,Negatif,191,46.78,0,Slight_Inactive-Low_value
5002,01f74145603bef2ef33949099b48ad28,16164e94f3a6460de7a0700e99b330ae,delivered,2017-12-27 17:27:05,2017-12-27 17:35:20,2018-01-05 00:33:04,2018-01-29 00:00:00,1.0,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,2018-01-03 17:35:20,69.9,17.74,1.0,credit_card,6.0,87.64,f8177a9118239d4b02cb69f910e27abf,3.0,No_Review_title,No_Review_message,2018-01-05 00:00:00,2018-01-10 20:14:06,777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,950.0,45.0,15.0,35.0,16164e94f3a6460de7a0700e99b330ae,44c6a4a11589e4fe071e1b3af881b16e,85867,foz do iguacu,PR,4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,14940,-23.988846652750787,-48.87293866198657,27,12,2017,27-12,12-2017,2017-12,Wednesday,17,Netral,245,87.64,0,Slight_Inactive-Low_value
5003,3d34e2eec4245acada65a41a949f2568,f760b1ac2bd99fbc9141d64509cacc13,delivered,2018-06-08 20:45:36,2018-06-08 21:15:17,2018-06-19 22:03:22,2018-07-03 00:00:00,2.0,f919da4f716dc149cef4551a322001fd,1025f0e2d44d7041d6cf58b6550e0bfa,2018-06-12 21:15:17,98.0,23.27,1.0,credit_card,5.0,242.54,f01aaa0150e499f0c268f8efc9d2182f,1.0,Recebi apenas 1,Comprei 2 e recebi apenas 1 unidade do produto. Não veio nenhum comunicado ou justificativa. Aguardo regularização da situação.,2018-06-20 00:00:00,2018-06-21 15:37:26,f919da4f716dc149cef4551a322001fd,furniture_decor,1200.0,30.0,23.0,30.0,f760b1ac2bd99fbc9141d64509cacc13,27bcc6a34c8d1680d0b37534ca64c09d,37010,varginha,MG,1025f0e2d44d7041d6cf58b6550e0bfa,3204,sao paulo,SP,3204,-23.51167977407813,-46.48641246058632,8,6,2018,08-06,06-2018,2018-06,Friday,20,Negatif,82,242.54,2,Slight_Inactive-High_value
5004,5419867f4aa50888cbd30061ced88b44,144f8ac4df50b7448ed453447b7d18d6,delivered,2018-04-04 17:57:17,2018-04-04 18:10:22,2018-04-06 17:29:37,2018-04-19 00:00:00,1.0,8de310188938fc8abfe1aa7ee927ccd2,1da3aeb70d7989d1e6d9b0e887f97c23,2018-04-10 18:10:22,9.99,7.39,1.0,credit_card,1.0,52.14,99b79be60760b6f41673fd8f6ee96823,1.0,No_Review_title,COMPREI TRÊS TRAVESSEIROS INFLAVEIS E CHEGOU SOMENTE 1 UNIDADE,2018-04-07 00:00:00,2018-04-09 21:12:54,8de310188938fc8abfe1aa7ee927ccd2,sports_leisure,200.0,20.0,10.0,11.0,144f8ac4df50b7448ed453447b7d18d6,f6a6eece6abcece25d0daa49169dfea6,13467,americana,SP,1da3aeb70d7989d1e6d9b0e887f97c23,4265,sao paulo,SP,4265,-23.44548661809682,-46.79196951679265,4,4,2018,04-04,04-2018,2018-04,Wednesday,17,Negatif,147,52.14,0,Slight_Inactive-Low_value
5005,dc91ff176f641d1c8ddbe744cd146e7f,cc4c8a90ea21b5a928d7fbf4415f1c22,delivered,2018-03-26 12:43:27,2018-03-27 04:10:20,2018-04-03 22:51:57,2018-04-30 00:00:00,1.0,672e757f331900b9deea127a2a7b79fd,e59aa562b9f8076dd550fcddf0e73491,2018-04-02 04:10:20,410.0,24.66,1.0,boleto,1.0,434.66,122c98acf8dff9758cea0ec79dbe2d5f,5.0,No_Review_title,No_Review_message,2018-04-04 00:00:00,2018-04-05 08:13:17,672e757f331900b9deea127a2a7b79fd,agro_industry_and_commerce,2650.0,30.0,30.0,20.0,cc4c8a90ea21b5a928d7fbf4415f1c22,2eca890e2e70f760074a2e00e9eb789a,23515,rio de janeiro,RJ,e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR,82810,-25.370443125616063,-49.355904026526574,26,3,2018,26-03,03-2018,2018-03,Monday,12,Positif,157,434.66,2,Slight_Inactive-High_value
5006,632b475328739ec1fe116b5043c908f3,89bb584418002fd81d34e12c3526f74b,delivered,2018-07-18 10:54:19,2018-07-18 11:05:21,2018-07-25 21:46:38,2018-08-03 00:00:00,1.0,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-07-23 11:05:21,103.9,18.53,1.0,credit_card,1.0,122.43,f2feb8c4392f56a08b572aa5059d4cc6,5.0,No_Review_title,No_Review_message,2018-07-26 00:00:00,2018-07-27 01:59:36,93c902b021a9e594f658ab1b0351602a,electronics,1250.0,26.0,10.0,18.0,89bb584418002fd81d34e12c3526f74b,6f127263da4c854f147f9c6c2971746a,26521,nilopolis,RJ,2e90cb1677d35cfe24eef47d441b7c87,2285,sao paulo,SP,2285,-23.47232998306313,-46.65051421772755,18,7,2018,18-07,07-2018,2018-07,Wednesday,10,Positif,43,122.43,2,Slight_Inactive-High_value
5007,831b5d6b49354f211585641a51a48ec2,ef1ee73b331068f9213db9fc2ab2611a,delivered,2017-08-25 14:04:19,2017-08-25 14:15:22,2017-08-31 17:48:48,2017-09-19 00:00:00,1.0,a869ec6209c361ca46dad85a5530e119,c3cfdc648177fdbbbb35635a37472c53,2017-09-04 14:15:22,159.9,20.61,1.0,credit_card,4.0,180.51,1b357e1e7766e83b233ff94f0fd1c45c,5.0,No_Review_title,No_Review_message,2017-09-01 00:00:00,2017-09-05 03:57:49,a869ec6209c361ca46dad85a5530e119,sports_leisure,2438.0,28.0,31.0,24.0,ef1ee73b331068f9213db9fc2ab2611a,bc90f90d4399cf8c10d0889e17d2cb97,13207,jundiai,SP,c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR,80610,-25.400501937272782,-49.332528387183295,25,8,2017,25-08,08-2017,2017-08,Friday,14,Positif,370,180.51,1,Require Activation
